x,y,z,vx,vy,vz,ax,ay,az,time
1432.402623,236.313309,3476.412688,548.10219,90.838397,1300.798208,-3.363916,-0.295942,-28.777229,2.59
1437.883309,237.221663,3489.417796,548.068601,90.835439,1300.510778,-3.358938,-0.295772,-28.74308,2.6
1443.363659,238.129988,3502.420032,548.035061,90.832483,1300.223688,-3.353968,-0.295603,-28.708998,2.61
1448.843675,239.038284,3515.419402,548.001571,90.829529,1299.936938,-3.349005,-0.295434,-28.674982,2.62
1454.323356,239.946549,3528.415907,547.968131,90.826576,1299.650528,-3.344049,-0.295265,-28.641033,2.63
1459.802704,240.854786,3541.409552,547.93474,90.823625,1299.364456,-3.339101,-0.295096,-28.607151,2.64
1465.281718,241.762992,3554.400339,547.901398,90.820676,1299.078723,-3.334161,-0.294928,-28.573334,2.65
1470.760399,242.67117,3567.388272,547.868106,90.817728,1298.793327,-3.329227,-0.294759,-28.539584,2.66
1476.238748,243.579317,3580.373355,547.834863,90.814782,1298.508268,-3.324302,-0.294591,-28.505899,2.67
1481.716764,244.487436,3593.35559,547.801669,90.811838,1298.223545,-3.319383,-0.294423,-28.472281,2.68
1487.194449,245.395525,3606.334982,547.768524,90.808895,1297.939158,-3.314472,-0.294256,-28.438728,2.69
1492.671804,246.303584,3619.311533,547.735429,90.805954,1297.655105,-3.309569,-0.294088,-28.40524,2.7
1498.148828,247.211614,3632.285247,547.702382,90.803015,1297.371387,-3.304673,-0.293921,-28.371818,2.71
1503.625521,248.119615,3645.256127,547.669384,90.800078,1297.088003,-3.299784,-0.293754,-28.33846,2.72
1509.101886,249.027587,3658.224176,547.636435,90.797142,1296.804951,-3.294902,-0.293587,-28.305168,2.73
1514.577921,249.935529,3671.189399,547.603535,90.794208,1296.522231,-3.290028,-0.293421,-28.27194,2.74
1520.053628,250.843441,3684.151797,547.570683,90.791275,1296.239844,-3.285161,-0.293255,-28.238778,2.75
1525.529007,251.751325,3697.111375,547.53788,90.788344,1295.957787,-3.280301,-0.293088,-28.205679,2.76
1531.004058,252.659179,3710.068136,547.505126,90.785415,1295.67606,-3.275449,-0.292923,-28.172645,2.77
1536.478782,253.567004,3723.022082,547.47242,90.782487,1295.394664,-3.270604,-0.292757,-28.139675,2.78
1541.95318,254.4748,3735.973218,547.439762,90.779561,1295.113596,-3.265766,-0.292591,-28.10677,2.79
1547.427251,255.382566,3748.921547,547.407153,90.776637,1294.832857,-3.260936,-0.292426,-28.073928,2.8
1552.900997,256.290303,3761.867071,547.374591,90.773715,1294.552445,-3.256112,-0.292261,-28.04115,2.81
1558.374418,257.198011,3774.809795,547.342078,90.770794,1294.272361,-3.251296,-0.292096,-28.008435,2.82
1563.847514,258.10569,3787.749721,547.309614,90.767874,1293.992603,-3.246487,-0.291932,-27.975784,2.83
1569.320286,259.013339,3800.686853,547.277197,90.764957,1293.713171,-3.241685,-0.291768,-27.943196,2.84
1574.792734,259.92096,3813.621193,547.244828,90.762041,1293.434064,-3.236891,-0.291603,-27.910671,2.85
1580.26486,260.828551,3826.552746,547.212507,90.759126,1293.155282,-3.232104,-0.291439,-27.87821,2.86
1585.736662,261.736113,3839.481514,547.180234,90.756213,1292.876824,-3.227323,-0.291276,-27.845811,2.87
1591.208142,262.643646,3852.407501,547.148008,90.753302,1292.598689,-3.22255,-0.291112,-27.813475,2.88
1596.6793,263.55115,3865.33071,547.11583,90.750393,1292.320877,-3.217784,-0.290949,-27.781201,2.89
1602.150137,264.458625,3878.251144,547.0837,90.747485,1292.043388,-3.213025,-0.290786,-27.74899,2.9
1607.620653,265.366071,3891.168806,547.051617,90.744579,1291.766219,-3.208274,-0.290623,-27.716841,2.91
1613.090849,266.273487,3904.0837,547.019582,90.741674,1291.489372,-3.203529,-0.29046,-27.684754,2.92
1618.560725,267.180875,3916.995828,546.987594,90.738771,1291.212844,-3.198792,-0.290298,-27.652729,2.93
1624.030282,268.088234,3929.905195,546.955653,90.73587,1290.936637,-3.194061,-0.290136,-27.620766,2.94
1629.499519,268.995564,3942.811802,546.92376,90.73297,1290.660748,-3.189338,-0.289974,-27.588865,2.95
1634.968438,269.902864,3955.715654,546.891914,90.730072,1290.385178,-3.184621,-0.289812,-27.557025,2.96
1640.43704,270.810136,3968.616753,546.860115,90.727175,1290.109925,-3.179912,-0.28965,-27.525247,2.97
1645.905323,271.717379,3981.515103,546.828363,90.724281,1289.83499,-3.175209,-0.289489,-27.493529,2.98
1651.37329,272.624593,3994.410707,546.796657,90.721387,1289.560371,-3.170514,-0.289328,-27.461873,2.99
1656.84094,273.531778,4007.303567,546.764999,90.718496,1289.286068,-3.165826,-0.289167,-27.430278,3
1662.308274,274.438934,4020.193688,546.733388,90.715606,1289.012081,-3.161144,-0.289006,-27.398743,3.01
1667.775292,275.346061,4033.081072,546.701823,90.712717,1288.738408,-3.15647,-0.288846,-27.36727,3.02
1673.241995,276.253159,4045.965723,546.670305,90.70983,1288.46505,-3.151802,-0.288685,-27.335857,3.03
1678.708383,277.160229,4058.847643,546.638834,90.706945,1288.192005,-3.147142,-0.288525,-27.304504,3.04
1684.174457,278.067269,4071.726835,546.607409,90.704061,1287.919273,-3.142488,-0.288365,-27.273211,3.05
1689.640218,278.974281,4084.603304,546.57603,90.701179,1287.646853,-3.137842,-0.288205,-27.241979,3.06
1695.105665,279.881264,4097.477051,546.544698,90.698299,1287.374745,-3.133202,-0.288046,-27.210806,3.07
1700.570799,280.788218,4110.348081,546.513413,90.69542,1287.102948,-3.128569,-0.287887,-27.179693,3.08
1706.03562,281.695144,4123.216396,546.482173,90.692543,1286.831461,-3.123943,-0.287728,-27.14864,3.09
1711.50013,282.60204,4136.081998,546.45098,90.689667,1286.560285,-3.119324,-0.287569,-27.117647,3.1
1716.964329,283.508908,4148.944893,546.419833,90.686793,1286.289418,-3.114712,-0.28741,-27.086713,3.11
1722.428216,284.415747,4161.805081,546.388732,90.68392,1286.018859,-3.110106,-0.287252,-27.055838,3.12
1727.891793,285.322558,4174.662567,546.357677,90.681049,1285.748609,-3.105508,-0.287093,-27.025022,3.13
1733.355059,286.22934,4187.517354,546.326668,90.67818,1285.478667,-3.100916,-0.286935,-26.994266,3.14
1738.818016,287.136093,4200.369444,546.295704,90.675312,1285.209031,-3.096331,-0.286778,-26.963568,3.15
1744.280664,288.042817,4213.218841,546.264787,90.672446,1284.939702,-3.091753,-0.28662,-26.932929,3.16
1749.743003,288.949513,4226.065548,546.233915,90.669581,1284.670678,-3.087181,-0.286462,-26.902348,3.17
1755.205034,289.85618,4238.909568,546.203089,90.666718,1284.40196,-3.082617,-0.286305,-26.871826,3.18
1760.666757,290.762819,4251.750903,546.172308,90.663857,1284.133546,-3.078059,-0.286148,-26.841362,3.19
1766.128173,291.669429,4264.589557,546.141573,90.660997,1283.865437,-3.073508,-0.285991,-26.810957,3.2
1771.589282,292.57601,4277.425534,546.110883,90.658139,1283.597631,-3.068964,-0.285835,-26.780609,3.21
1777.050084,293.482563,4290.258835,546.080239,90.655282,1283.330127,-3.064426,-0.285678,-26.75032,3.22
1782.510581,294.389087,4303.089464,546.04964,90.652427,1283.062926,-3.059895,-0.285522,-26.720088,3.23
1787.970772,295.295583,4315.917425,546.019087,90.649573,1282.796027,-3.055371,-0.285366,-26.689914,3.24
1793.430657,296.20205,4328.742719,545.988578,90.646721,1282.529429,-3.050853,-0.28521,-26.659797,3.25
1798.890239,297.108489,4341.56535,545.958115,90.64387,1282.263132,-3.046343,-0.285055,-26.629738,3.26
1804.349516,298.014899,4354.385322,545.927696,90.641021,1281.997135,-3.041838,-0.284899,-26.599735,3.27
1809.808489,298.921281,4367.202636,545.897323,90.638174,1281.731437,-3.037341,-0.284744,-26.56979,3.28
1815.267159,299.827634,4380.017296,545.866994,90.635328,1281.466038,-3.03285,-0.284589,-26.539902,3.29
1820.725526,300.733959,4392.829306,545.836711,90.632484,1281.200937,-3.028366,-0.284434,-26.510071,3.3
1826.183591,301.640255,4405.638667,545.806472,90.629641,1280.936134,-3.023888,-0.28428,-26.480297,3.31
1831.641353,302.546523,4418.445383,545.776278,90.6268,1280.671628,-3.019417,-0.284126,-26.450579,3.32
1837.098815,303.452763,4431.249457,545.746128,90.62396,1280.407419,-3.014953,-0.283971,-26.420918,3.33
1842.555975,304.358974,4444.050893,545.716023,90.621122,1280.143506,-3.010495,-0.283817,-26.391313,3.34
1848.012834,305.265157,4456.849691,545.685963,90.618285,1279.879888,-3.006044,-0.283664,-26.361764,3.35
1853.469394,306.171312,4469.645857,545.655947,90.61545,1279.616566,-3.001599,-0.28351,-26.332271,3.36
1858.925654,307.077438,4482.439392,545.625975,90.612616,1279.353537,-2.997161,-0.283357,-26.302834,3.37
1864.381614,307.983536,4495.2303,545.596048,90.609784,1279.090803,-2.99273,-0.283203,-26.273453,3.38
1869.837276,308.889605,4508.018584,545.566165,90.606954,1278.828361,-2.988305,-0.28305,-26.244128,3.39
1875.292639,309.795646,4520.804246,545.536326,90.604125,1278.566213,-2.983886,-0.282898,-26.214858,3.4
1880.747704,310.701659,4533.58729,545.506531,90.601297,1278.304356,-2.979474,-0.282745,-26.185644,3.41
1886.202472,311.607644,4546.367718,545.47678,90.598472,1278.042792,-2.975069,-0.282593,-26.156485,3.42
1891.656943,312.513601,4559.145533,545.447074,90.595647,1277.781518,-2.97067,-0.28244,-26.127381,3.43
1897.111117,313.419529,4571.920738,545.417411,90.592824,1277.520534,-2.966277,-0.282288,-26.098333,3.44
1902.564995,314.325429,4584.693337,545.387792,90.590003,1277.259841,-2.961891,-0.282137,-26.069339,3.45
1908.018577,315.231301,4597.463331,545.358217,90.587183,1276.999437,-2.957512,-0.281985,-26.0404,3.46
1913.471864,316.137144,4610.230724,545.328685,90.584365,1276.739322,-2.953139,-0.281834,-26.011515,3.47
1918.924856,317.04296,4622.995519,545.299198,90.581548,1276.479495,-2.948772,-0.281682,-25.982686,3.48
1924.377553,317.948747,4635.757719,545.269754,90.578733,1276.219956,-2.944412,-0.281531,-25.95391,3.49
1929.829957,318.854506,4648.517326,545.240353,90.575919,1275.960704,-2.940058,-0.281381,-25.925189,3.5
1935.282067,319.760237,4661.274343,545.210996,90.573106,1275.701739,-2.93571,-0.28123,-25.896522,3.51
1940.733884,320.66594,4674.028774,545.181682,90.570296,1275.44306,-2.931369,-0.281079,-25.86791,3.52
1946.185408,321.571615,4686.78062,545.152412,90.567486,1275.184666,-2.927034,-0.280929,-25.839351,3.53
1951.63664,322.477262,4699.529886,545.123185,90.564679,1274.926558,-2.922706,-0.280779,-25.810846,3.54
1957.08758,323.382881,4712.276573,545.094001,90.561872,1274.668734,-2.918384,-0.280629,-25.782395,3.55
1962.538228,324.288471,4725.020685,545.06486,90.559068,1274.411194,-2.914068,-0.28048,-25.753997,3.56
1967.988586,325.194034,4737.762225,545.035763,90.556264,1274.153937,-2.909759,-0.28033,-25.725653,3.57
1973.438653,326.099569,4750.501194,545.006708,90.553462,1273.896964,-2.905456,-0.280181,-25.697362,3.58
1978.88843,327.005075,4763.237597,544.977697,90.550662,1273.640272,-2.901159,-0.280032,-25.669124,3.59
1984.337917,327.910554,4775.971436,544.948728,90.547863,1273.383863,-2.896869,-0.279883,-25.640939,3.6
1989.787115,328.816005,4788.702713,544.919802,90.545066,1273.127735,-2.892585,-0.279734,-25.612808,3.61
1995.236025,329.721427,4801.431432,544.890919,90.54227,1272.871888,-2.888307,-0.279586,-25.584729,3.62
2000.684645,330.626822,4814.157595,544.862079,90.539476,1272.616321,-2.884036,-0.279437,-25.556703,3.63
2006.132978,331.532189,4826.881205,544.833281,90.536683,1272.361033,-2.87977,-0.279289,-25.528729,3.64
2011.581023,332.437528,4839.602266,544.804526,90.533891,1272.106025,-2.875511,-0.279141,-25.500809,3.65
2017.028781,333.342839,4852.320779,544.775813,90.531101,1271.851296,-2.871259,-0.278994,-25.47294,3.66
2022.476253,334.248122,4865.036747,544.747143,90.528313,1271.596845,-2.867012,-0.278846,-25.445124,3.67
2027.923438,335.153377,4877.750174,544.718515,90.525526,1271.342671,-2.862772,-0.278699,-25.41736,3.68
2033.370337,336.058605,4890.461062,544.68993,90.52274,1271.088775,-2.858538,-0.278551,-25.389648,3.69
2038.816951,336.963804,4903.169413,544.661387,90.519956,1270.835155,-2.85431,-0.278404,-25.361987,3.7
2044.26328,337.868976,4915.875231,544.632886,90.517174,1270.581811,-2.850088,-0.278258,-25.334379,3.71
2049.709324,338.77412,4928.578519,544.604427,90.514393,1270.328743,-2.845872,-0.278111,-25.306822,3.72
2055.155084,339.679236,4941.279278,544.576011,90.511613,1270.07595,-2.841663,-0.277965,-25.279317,3.73
2060.600561,340.584324,4953.977512,544.547636,90.508835,1269.823431,-2.83746,-0.277818,-25.251863,3.74
2066.045754,341.489385,4966.673224,544.519303,90.506058,1269.571186,-2.833263,-0.277672,-25.224461,3.75
2071.490664,342.394418,4979.366416,544.491013,90.503283,1269.319215,-2.829072,-0.277526,-25.19711,3.76
2076.935292,343.299423,4992.057092,544.462764,90.500509,1269.067517,-2.824887,-0.277381,-25.16981,3.77
2082.379637,344.2044,5004.745252,544.434557,90.497737,1268.816091,-2.820708,-0.277235,-25.142561,3.78
2087.823701,345.10935,5017.430902,544.406391,90.494966,1268.564938,-2.816536,-0.27709,-25.115363,3.79
2093.267484,346.014272,5030.114042,544.378268,90.492196,1268.314056,-2.812369,-0.276945,-25.088215,3.8
2098.710986,346.919166,5042.794677,544.350186,90.489428,1268.063444,-2.808209,-0.2768,-25.061119,3.81
2104.154207,347.824033,5055.472808,544.322145,90.486662,1267.813104,-2.804054,-0.276655,-25.034072,3.82
2109.597149,348.728872,5068.148438,544.294146,90.483897,1267.563033,-2.799906,-0.276511,-25.007077,3.83
2115.03981,349.633683,5080.821571,544.266188,90.481133,1267.313232,-2.795764,-0.276366,-24.980131,3.84
2120.482193,350.538467,5093.492208,544.238272,90.478371,1267.063699,-2.791627,-0.276222,-24.953236,3.85
2125.924297,351.443223,5106.160352,544.210397,90.47561,1266.814435,-2.787497,-0.276078,-24.926391,3.86
2131.366123,352.347951,5118.826006,544.182563,90.472851,1266.565439,-2.783373,-0.275934,-24.899596,3.87
2136.80767,353.252652,5131.489173,544.154771,90.470093,1266.316711,-2.779255,-0.275791,-24.87285,3.88
2142.248941,354.157326,5144.149856,544.127019,90.467336,1266.068249,-2.775143,-0.275647,-24.846155,3.89
2147.689934,355.061971,5156.808056,544.099309,90.464581,1265.820054,-2.771036,-0.275504,-24.819509,3.9
2153.13065,355.96659,5169.463778,544.07164,90.461828,1265.572125,-2.766936,-0.275361,-24.792913,3.91
2158.57109,356.87118,5182.117022,544.044011,90.459076,1265.324462,-2.762842,-0.275218,-24.766366,3.92
2164.011255,357.775744,5194.767793,544.016424,90.456325,1265.077063,-2.758754,-0.275075,-24.739868,3.93
2169.451143,358.680279,5207.416092,543.988877,90.453575,1264.829929,-2.754671,-0.274933,-24.71342,3.94
2174.890757,359.584788,5220.061923,543.961371,90.450828,1264.583058,-2.750595,-0.27479,-24.68702,3.95
2180.330096,360.489269,5232.705287,543.933906,90.448081,1264.336452,-2.746525,-0.274648,-24.66067,3.96
2185.769161,361.393722,5245.346188,543.906481,90.445336,1264.090108,-2.74246,-0.274506,-24.634369,3.97
2191.207952,362.298148,5257.984629,543.879097,90.442592,1263.844027,-2.738402,-0.274364,-24.608116,3.98
2196.646469,363.202546,5270.620611,543.851754,90.43985,1263.598208,-2.734349,-0.274223,-24.581912,3.99
2202.084714,364.106917,5283.254137,543.824451,90.437109,1263.35265,-2.730302,-0.274081,-24.555756,4
2207.522686,365.011261,5295.885211,543.797188,90.43437,1263.107354,-2.726261,-0.27394,-24.52965,4.01
2212.960385,365.915577,5308.513834,543.769966,90.431632,1262.862318,-2.722226,-0.273799,-24.503591,4.02
2218.397813,366.819866,5321.140009,543.742784,90.428895,1262.617542,-2.718197,-0.273658,-24.477581,4.03
2223.83497,367.724128,5333.76374,543.715642,90.42616,1262.373026,-2.714173,-0.273517,-24.451618,4.04
2229.271855,368.628362,5346.385027,543.688541,90.423426,1262.128769,-2.710156,-0.273377,-24.425704,4.05
2234.70847,369.532569,5359.003875,543.661479,90.420694,1261.88477,-2.706144,-0.273237,-24.399838,4.06
2240.144814,370.436749,5371.620285,543.634458,90.417963,1261.64103,-2.702138,-0.273096,-24.374019,4.07
2245.580889,371.340901,5384.234261,543.607476,90.415234,1261.397548,-2.698138,-0.272956,-24.348249,4.08
2251.016695,372.245026,5396.845804,543.580535,90.412505,1261.154322,-2.694144,-0.272817,-24.322526,4.09
2256.452231,373.149124,5409.454918,543.553633,90.409779,1260.911354,-2.690156,-0.272677,-24.29685,4.1
2261.887499,374.053195,5422.061604,543.526772,90.407053,1260.668642,-2.686173,-0.272537,-24.271222,4.11
2267.322498,374.957238,5434.665866,543.49995,90.404329,1260.426185,-2.682196,-0.272398,-24.245641,4.12
2272.75723,375.861254,5447.267706,543.473167,90.401607,1260.183984,-2.678225,-0.272259,-24.220107,4.13
2278.191694,376.765243,5459.867126,543.446425,90.398885,1259.942038,-2.67426,-0.27212,-24.19462,4.14
2283.625891,377.669204,5472.46413,543.419722,90.396166,1259.700346,-2.6703,-0.271981,-24.169181,4.15
2289.059822,378.573139,5485.058719,543.393058,90.393447,1259.458908,-2.666346,-0.271843,-24.143788,4.16
2294.493486,379.477046,5497.650896,543.366434,90.39073,1259.217724,-2.662398,-0.271704,-24.118442,4.17
2299.926885,380.380926,5510.240664,543.33985,90.388014,1258.976793,-2.658456,-0.271566,-24.093143,4.18
2305.360018,381.284779,5522.828025,543.313305,90.3853,1258.736114,-2.654519,-0.271428,-24.06789,4.19
2310.792886,382.188605,5535.412982,543.286799,90.382587,1258.495687,-2.650588,-0.27129,-24.042684,4.2
2316.225489,383.092404,5547.995537,543.260332,90.379876,1258.255512,-2.646663,-0.271153,-24.017524,4.21
2321.657828,383.996176,5560.575693,543.233905,90.377166,1258.015587,-2.642743,-0.271015,-23.992411,4.22
2327.089903,384.89992,5573.153452,543.207516,90.374457,1257.775914,-2.638829,-0.270878,-23.967343,4.23
2332.521715,385.803638,5585.728817,543.181167,90.371749,1257.536491,-2.634921,-0.27074,-23.942322,4.24
2337.953264,386.707328,5598.30179,543.154857,90.369043,1257.297317,-2.631018,-0.270603,-23.917346,4.25
2343.384549,387.610991,5610.872374,543.128586,90.366339,1257.058393,-2.627121,-0.270467,-23.892417,4.26
2348.815573,388.514628,5623.440571,543.102354,90.363635,1256.819718,-2.62323,-0.27033,-23.867533,4.27
2354.246335,389.418237,5636.006384,543.07616,90.360934,1256.581291,-2.619344,-0.270194,-23.842695,4.28
2359.676835,390.32182,5648.569815,543.050005,90.358233,1256.343112,-2.615464,-0.270057,-23.817903,4.29
2365.107073,391.225375,5661.130867,543.02389,90.355534,1256.10518,-2.611589,-0.269921,-23.793156,4.3
2370.537052,392.128903,5673.689542,542.997812,90.352836,1255.867496,-2.60772,-0.269785,-23.768454,4.31
2375.966769,393.032405,5686.245842,542.971774,90.350139,1255.630058,-2.603857,-0.269649,-23.743798,4.32
2381.396227,393.935879,5698.799771,542.945774,90.347444,1255.392866,-2.599999,-0.269514,-23.719187,4.33
2386.825425,394.839327,5711.35133,542.919812,90.34475,1255.15592,-2.596147,-0.269378,-23.694621,4.34
2392.254364,395.742747,5723.900523,542.893889,90.342058,1254.919219,-2.5923,-0.269243,-23.6701,4.35
2397.683044,396.646141,5736.44735,542.868005,90.339367,1254.682762,-2.588459,-0.269108,-23.645624,4.36
2403.111466,397.549508,5748.991816,542.842159,90.336677,1254.446551,-2.584624,-0.268973,-23.621193,4.37
